-0.2214735,0.022274017,0.24652202,-0.034667596,0.052333415,0.018289566,-0.12440314,0.06046009,0.16817254,0.19947866,0.13035248,0.024297357,-0.17864709,0.2298847,-0.20129007,-0.041279852,-0.18060455,-0.14611566,-0.11129364,-0.11518347,0.1487034,0.014174223,-0.14520222,-0.089194655,-0.21417385,0.14678305,0.049958404,0.23039621,-0.11189115,-0.2300297,0.01428498,-0.04710388,0.118986845,-0.13721819,0.21518499,-0.09077293,0.12748857,0.09507018,-0.0062458515,0.1586964,0.15700257,0.16617346,0.17159745,0.18691254,0.09193304,-0.17333311,-0.24715242,0.010823807,-0.0053423047,-0.020579338,-0.14522484,0.16042918,0.24927366,-0.19178545,0.092877075,-0.14746183,0.17767137,-0.19860679,0.0132630775,0.077451706,0.2130633,-0.12393808,-0.07907659,0.2220462
-0.10225579,-0.15787852,-0.23954801,-0.07447615,-0.18917972,-0.24760646,-0.14753427,-0.18527985,0.21432978,0.17023447,-0.06092735,-0.06387043,0.16209307,-0.041230183,0.16782637,-0.13200259,0.026274387,-0.026171474,-0.1419415,-0.1405124,-0.1900217,-0.15348136,-0.019287586,0.14393193,0.088291086,-0.018931389,0.05074816,0.22574821,-0.056844413,-0.13098103,-0.13965625,0.08606398,0.16808581,0.18814026,-0.028390586,-0.15005606,-0.050711416,0.015936077,-0.1436835,-0.07714103,0.058983326,0.13930976,0.11187298,-0.14100939,0.18152654,0.049137235,0.18152122,-0.030648056,-0.013307571,-0.09687364,0.15383254,0.10291374,0.0031504035,0.13721453,-0.010626825,-0.14510097,0.14522147,-0.054958105,-0.018489515,-0.112243235,-0.13163978,-0.23829252,0.03500849,-0.2263071
-0.2057199,-0.05178249,0.051066976,-0.08625599,0.20317018,0.031095028,-0.11009196,0.025237203,0.13726294,0.113017015,0.01037732,0.03287393,0.21265912,0.23539272,0.20588952,-0.24096113,-0.03970251,0.086331956,-0.04151684,-0.12155318,0.11756778,-0.004791796,0.23248988,0.21146607,0.11704564,-0.1306845,-0.08545514,-0.15529563,-0.16301233,-0.106184244,-0.06059616,0.01361537,0.19636852,0.01528225,-0.1280185,-0.028834641,0.00054118317,-0.14432752,-0.17723554,0.15746245,0.124752104,0.1415509,-0.16775253,-0.03206092,-0.0053679226,0.17974943,-0.068127,0.10672313,0.03336352,0.19256294,0.08350793,-0.15445292,0.13805377,0.0042509767,-0.1539065,0.10873659,-0.03335321,0.037678957,-0.1389474,0.09787023,-0.108558536,-0.20346618,-0.043833077,-0.20356572
-0.0607902,-0.11654532,-0.07633429,0.19237313,-0.017178059,-0.16021407,0.1588376,-0.06383169,0.11641353,-0.06905088,-0.22743127,0.14149827,-0.12405851,-0.10342628,0.034856305,-0.09862816,-0.0995164,0.15245084,-0.23711807,-0.1461941,-0.22404528,-0.108952045,-0.17458987,-0.19217873,-0.052589864,0.18638039,-0.08568303,-0.076014705,0.09420675,-0.11383474,0.20134841,0.19686341,0.18913615,-0.069548756,-0.07187796,-0.007077813,0.020512693,0.21219772,-0.10845834,0.12318361,-0.08221328,0.14215875,-0.1828415,0.13906193,-0.1942537,-0.10443491,0.083078034,0.17911108,0.054257512,0.016191185,-0.23399934,-0.037822604,0.22151619,-0.06908717,-0.10895943,-0.07182913,-0.117809355,-0.23429728,0.12607078,0.09749961,0.13695961,-0.12993598,-0.050845623,0.13148075
-0.034287803,0.11751968,0.18190023,-0.1466942,-0.18936151,0.041939676,-0.188321,0.028066993,0.12177575,-0.21698786,-0.14812963,0.017268777,0.20108917,-0.06496955,-0.2070986,0.090384424,0.05684924,0.20185141,0.17186952,-0.03559172,0.15890044,-0.098023236,-0.013816953,0.2350384,0.2495274,-0.18145645,-0.24375072,-0.032030076,-0.014373958,0.21451944,0.0743004,0.23258072,0.23729378,0.0851458,0.22242945,-0.057437003,0.0361859,-0.06997275,-0.22293395,0.06142748,-0.15692395,-0.19394141,0.18529272,0.23277032,0.07551372,-0.01868087,-0.18666351,-0.19106206,0.026827455,0.120107055,-0.24921536,-0.031081498,0.0072806478,-0.075366475,2.971686e-05,0.03592801,-0.09292346,-0.103866935,-0.13620213,-0.094160855,-0.24893051,-0.0026958585,0.17733163,0.082439244
0.13316235,-0.21702766,-0.15798639,-0.23061827,0.12394369,-0.07913357,-0.16660413,-0.20623142,-0.01947546,-0.12058801,0.24350768,-0.07726622,0.18963678,0.07847236,-0.034977473,0.09123832,0.17875177,-0.22993183,-0.09859214,-0.045606673,0.06243658,-0.16059387,-0.023724675,0.08867377,0.19246829,-0.18565738,0.17284402,-0.06594044,0.090723276,0.13104731,0.21629788,-0.21272117,-0.028955996,-0.20689495,-0.074780285,0.24723572,-0.100080766,-0.1401509,0.19932055,-0.1668994,0.08630663,-0.17367768,0.23144403,-0.16673303,-0.062065333,0.12145299,0.14155231,-0.048905507,-0.0068879724,0.19738537,-0.06351036,0.16432041,-0.1627208,-0.1600914,0.19404873,-0.12395096,0.13808304,0.23843932,-0.015256832,-0.19768429,0.001347661,-0.16804242,-0.14524251,0.19609547
-0.03923557,0.17918795,0.12935549,0.111517325,-0.1418277,0.1118924,-0.04907721,0.00545913,0.02694863,-0.17897666,0.06659838,0.13680267,-0.19596255,0.23175184,-0.16761056,0.21558428,0.021424232,-0.05147392,-0.075334705,-0.20060557,-0.049952507,-0.21823162,-0.12955672,0.019867122,-0.00042664958,-0.12642395,0.13853104,-0.20007591,0.16060376,-0.07605076,-0.20936263,0.0943231,0.20536584,0.16762073,-0.15369833,-0.13030505,0.18335108,-0.22798675,0.10184622,0.25201988,-0.02056241,-0.016857624,0.0068260618,-0.058906436,-0.10844576,0.12864518,0.10274717,0.19915313,0.22911757,0.11797011,0.19838518,-0.23333806,-0.014835358,-0.080281146,-0.10376078,-0.048977196,0.21933979,0.16649055,-0.004604024,0.053197563,-0.027638376,0.20386583,0.055033326,0.07660341
-0.04427361,-0.17961109,0.22055034,0.21550384,-0.10817629,-0.056683004,0.15137273,-0.090798974,-0.19125128,0.19849166,-0.045455992,0.033973396,0.14962791,-0.18086694,-0.22814162,-0.24299103,-0.10686867,0.10427042,0.075747706,0.037313282,0.1150313,0.025721252,0.06223464,-0.19153053,-0.12513715,-0.20951241,0.16850545,0.21655688,0.06763458,0.19777948,0.15761518,0.17893887,-0.12355107,-0.03608677,-0.21157026,-0.10243547,-0.09305542,0.23838067,0.12556046,0.15253285,-0.11298829,0.07442266,0.20398647,0.04003501,0.00071356806,0.06973821,-9.8608056e-05,-0.047368426,-0.12764585,0.08476651,-0.20447266,0.0918355,0.04211229,-0.05453747,0.014662941,0.21722186,-0.24823433,0.007668793,-0.13656896,0.22418159,-0.065829456,0.0058772564,-0.14202327,-0.036224186
-0.2320615,-0.10874379,0.22583556,0.15220362,-0.1997819,0.20244282,-0.09214902,-0.2019763,0.006371379,-0.22470403,0.20088828,0.17555934,-0.0063605905,-0.17322242,0.056200624,0.22274232,-0.18995523,0.24075264,-0.09368062,0.22297347,-0.22933072,0.15756094,-0.08803719,0.05063927,0.049466312,0.21145165,-0.10612202,-0.050774574,-0.15088671,0.21264148,-0.21117455,-0.12233263,0.0732131,-0.047748268,0.063724816,-0.114332914,0.18503827,0.16702878,-0.009853721,-0.15786254,-0.11751175,0.1431554,-0.078222096,-0.045324266,0.07034612,0.21828586,0.06931484,-0.12820745,-0.09456164,-0.014811754,0.18794292,0.078480124,0.16218013,-0.1416986,-0.15494138,-0.020896435,0.014349639,-0.025665343,0.18584132,0.010894179,-0.11608881,0.16059577,-0.18718362,0.08629936
0.22046624,0.1923362,0.14144126,0.17444664,0.05598837,-0.10994077,-0.21602476,-0.0027237535,0.24359685,-0.16436383,-0.108672634,-0.121498704,0.17431974,0.16741648,0.14869654,0.039277077,-0.05344671,-0.15314518,-0.25010192,-0.21631074,0.09302193,0.082356334,-0.022478461,0.12937677,0.12693489,0.010552466,-0.093290925,0.21702458,-0.24726534,0.21065348,-0.02110469,-0.1070354,0.06692368,-0.07091606,0.17502767,0.110313416,-0.23534393,0.009001851,-0.22889662,0.12846844,-0.14547825,0.19610095,-0.14370435,-0.030848563,-0.24020699,0.0089885,0.16995011,0.08907995,-0.20617229,0.022173345,0.09217423,-0.14581859,0.13094181,-0.12618534,-0.11772923,-0.16464627,-0.1252091,0.049616694,-0.1625849,-0.16531122,0.030608177,0.23494613,0.16446805,-0.1618784
